transaction_id,account_id,transaction_date,transaction_type,amount,balance_after,merchant,location,is_fraud
TXN_00001041,ACC_000437,2024-02-13 08:00:00,출금,17264.002170032556,109443.75988450505,가맹점_114,대구,False
TXN_00001042,ACC_000293,2024-02-13 09:00:00,입금,33477.03172859799,297188.2677578472,,서울,False
TXN_00001043,ACC_000299,2024-02-13 10:00:00,카드결제,143028.17674597324,637690.631570583,가맹점_158,대구,False
TXN_00001044,ACC_000306,2024-02-13 11:00:00,출금,34012.32431811056,434111.92524377216,,대구,False
TXN_00001045,ACC_000199,2024-02-13 12:00:00,이체,63501.17100762756,183266.82050474174,,서울,False
TXN_00001046,ACC_000419,2024-02-13 13:00:00,출금,20779.05178514441,843596.7723501398,,온라인,False
TXN_00001047,ACC_000089,2024-02-13 14:00:00,입금,74331.19659890595,791456.283253437,가맹점_070,부산,False
TXN_00001048,ACC_000204,2024-02-13 15:00:00,출금,31953.83652889353,414141.19693320926,가맹점_113,광주,False
TXN_00001049,ACC_000069,2024-02-13 16:00:00,출금,14732.517623610995,654349.6477815738,가맹점_054,인천,False
TXN_00001050,ACC_000139,2024-02-13 17:00:00,온라인결제,33917.45602785873,387710.02998484805,가맹점_018,온라인,False
TXN_00001051,ACC_000210,2024-02-13 18:00:00,출금,4299.232698565227,192938.80936253903,,인천,False
TXN_00001052,ACC_000484,2024-02-13 19:00:00,카드결제,59304.97416957442,677276.2437747109,가맹점_126,서울,False
TXN_00001053,ACC_000489,2024-02-13 20:00:00,이체,41431.72889513363,962757.8787461978,,대구,False
TXN_00001054,ACC_000359,2024-02-13 21:00:00,입금,35336.46555254373,31714.22292733328,,광주,False
TXN_00001055,ACC_000010,2024-02-13 22:00:00,출금,231864.44714563095,635768.982182693,,서울,False
TXN_00001056,ACC_000426,2024-02-13 23:00:00,이체,31590.157188748537,687119.7088715982,,서울,False
TXN_00001057,ACC_000392,2024-02-14 00:00:00,카드결제,75442.25165159802,850872.711616848,,온라인,False
TXN_00001058,ACC_000367,2024-02-14 01:00:00,온라인결제,46212.42966000085,630658.1352194819,가맹점_110,대구,False
TXN_00001059,ACC_000438,2024-02-14 02:00:00,카드결제,3778.15879429226,579589.050592827,가맹점_127,광주,False
TXN_00001060,ACC_000091,2024-02-14 03:00:00,입금,174008.42834684774,75506.77929466098,가맹점_020,광주,False
TXN_00001061,ACC_000427,2024-02-14 04:00:00,온라인결제,55056.026622674515,338524.4046088971,,부산,False
TXN_00001062,ACC_000169,2024-02-14 05:00:00,출금,58542.09304417327,125081.17262485108,,온라인,True
TXN_00001063,ACC_000327,2024-02-14 06:00:00,출금,48726.288435981136,900705.4077695883,가맹점_012,대구,False
TXN_00001064,ACC_000485,2024-02-14 07:00:00,출금,59649.488296956144,229116.2039164204,,대구,False
TXN_00001065,ACC_000405,2024-02-14 08:00:00,온라인결제,44136.38831143412,481818.6215061908,가맹점_124,온라인,False
TXN_00001066,ACC_000151,2024-02-14 09:00:00,온라인결제,22666.24692267869,862924.1495426144,,서울,False
TXN_00001067,ACC_000344,2024-02-14 10:00:00,온라인결제,13610.950681396294,991479.9446707027,,광주,False
TXN_00001068,ACC_000303,2024-02-14 11:00:00,입금,115357.36118167208,998203.1845832678,,부산,False
TXN_00001069,ACC_000010,2024-02-14 12:00:00,입금,39830.14423520056,414536.5220686146,가맹점_132,인천,False
TXN_00001070,ACC_000336,2024-02-14 13:00:00,출금,35182.726330874575,689750.3612783941,,광주,False
TXN_00001071,ACC_000463,2024-02-14 14:00:00,카드결제,25204.243414748773,537350.6345926315,,온라인,False
TXN_00001072,ACC_000464,2024-02-14 15:00:00,출금,11444.974685451869,514369.68315195484,가맹점_159,광주,False
TXN_00001073,ACC_000051,2024-02-14 16:00:00,온라인결제,46430.65270528566,203513.84995131273,가맹점_092,온라인,False
TXN_00001074,ACC_000357,2024-02-14 17:00:00,카드결제,5876.221966244245,11757.3089794345,가맹점_163,서울,False
TXN_00001075,ACC_000251,2024-02-14 18:00:00,이체,178.0165901966078,616295.1611288082,가맹점_055,인천,False
TXN_00001076,ACC_000398,2024-02-14 19:00:00,이체,69954.63471500238,945612.3795213891,,부산,False
TXN_00001077,ACC_000144,2024-02-14 20:00:00,온라인결제,11124.429323786022,593391.5394242543,가맹점_119,부산,False
TXN_00001078,ACC_000497,2024-02-14 21:00:00,온라인결제,10645.363624246595,134065.53964113878,가맹점_134,광주,False
TXN_00001079,ACC_000424,2024-02-14 22:00:00,입금,23905.168121081602,99748.31992970634,가맹점_124,온라인,False
TXN_00001080,ACC_000129,2024-02-14 23:00:00,입금,202257.6831393644,507879.3231592701,,온라인,False
TXN_00001081,ACC_000095,2024-02-15 00:00:00,카드결제,29546.73827178364,241727.56784642325,,서울,False
TXN_00001082,ACC_000227,2024-02-15 01:00:00,출금,12178.10851621284,19024.83145207512,,서울,False
TXN_00001083,ACC_000151,2024-02-15 02:00:00,출금,128257.52366564292,263338.6188150094,,온라인,False
TXN_00001084,ACC_000088,2024-02-15 03:00:00,출금,2852.704411567567,96223.17094573729,,광주,False
TXN_00001085,ACC_000037,2024-02-15 04:00:00,카드결제,66058.0228806995,731381.7048056796,가맹점_107,대구,False
TXN_00001086,ACC_000492,2024-02-15 05:00:00,이체,11706.616880631283,373798.01948167634,가맹점_096,온라인,False
TXN_00001087,ACC_000324,2024-02-15 06:00:00,출금,46062.474150427384,274057.78620322805,,부산,False
TXN_00001088,ACC_000138,2024-02-15 07:00:00,이체,75832.3552050233,964964.4332449284,가맹점_001,인천,False
TXN_00001089,ACC_000307,2024-02-15 08:00:00,카드결제,20761.060066684597,369674.5596856599,,온라인,False
TXN_00001090,ACC_000296,2024-02-15 09:00:00,이체,57249.70609482828,219248.33003831666,,부산,False
TXN_00001091,ACC_000267,2024-02-15 10:00:00,온라인결제,17270.174075416347,854616.9122976364,,대구,False
TXN_00001092,ACC_000201,2024-02-15 11:00:00,카드결제,130926.7173169164,899666.9556907535,,인천,False
TXN_00001093,ACC_000215,2024-02-15 12:00:00,온라인결제,67751.321470994,549230.8033455536,,서울,False
TXN_00001094,ACC_000391,2024-02-15 13:00:00,출금,81054.641577125,890660.6690054187,가맹점_129,서울,False
TXN_00001095,ACC_000314,2024-02-15 14:00:00,출금,169577.62111892077,693127.5848479465,,인천,False
TXN_00001096,ACC_000244,2024-02-15 15:00:00,입금,64232.678936114804,819404.324475336,,부산,False
TXN_00001097,ACC_000489,2024-02-15 16:00:00,카드결제,17329.336926221575,987712.443154633,,광주,False
TXN_00001098,ACC_000293,2024-02-15 17:00:00,출금,106496.8533206633,631869.3626109782,,인천,True
TXN_00001099,ACC_000456,2024-02-15 18:00:00,입금,112683.71893962997,941137.9417939187,가맹점_185,부산,False
TXN_00001100,ACC_000469,2024-02-15 19:00:00,이체,47299.74804199206,31152.288745342037,가맹점_060,광주,False
TXN_00001101,ACC_000107,2024-02-15 20:00:00,입금,12051.028824650426,254916.06441751047,가맹점_145,온라인,False
TXN_00001102,ACC_000403,2024-02-15 21:00:00,카드결제,20157.223731875125,779004.4080580962,,광주,False
TXN_00001103,ACC_000158,2024-02-15 22:00:00,이체,41465.07010038539,810017.5893292904,,부산,False
TXN_00001104,ACC_000420,2024-02-15 23:00:00,입금,16058.543011589254,315130.28281737934,가맹점_115,대구,False
TXN_00001105,ACC_000269,2024-02-16 00:00:00,카드결제,3304.611021179285,404326.28921435645,,인천,False
TXN_00001106,ACC_000467,2024-02-16 01:00:00,카드결제,192376.79833264064,400161.3260834425,가맹점_191,부산,False
TXN_00001107,ACC_000119,2024-02-16 02:00:00,카드결제,32971.153444515854,583693.0949229371,가맹점_178,대구,False
TXN_00001108,ACC_000158,2024-02-16 03:00:00,입금,44787.37495203055,55017.88180801925,가맹점_120,서울,False
TXN_00001109,ACC_000015,2024-02-16 04:00:00,입금,11670.976541075643,645937.6382213989,,대구,False
TXN_00001110,ACC_000474,2024-02-16 05:00:00,출금,24468.957589783313,231986.5803051423,,대구,False
TXN_00001111,ACC_000466,2024-02-16 06:00:00,카드결제,19358.386569101585,547275.875622849,가맹점_175,대구,False
TXN_00001112,ACC_000152,2024-02-16 07:00:00,카드결제,179102.33285752014,593206.7639845655,가맹점_072,대구,False
TXN_00001113,ACC_000323,2024-02-16 08:00:00,이체,14593.548926697309,65606.72890313335,가맹점_028,인천,False
TXN_00001114,ACC_000084,2024-02-16 09:00:00,입금,42697.32314211797,812591.2086131683,,대구,False
TXN_00001115,ACC_000270,2024-02-16 10:00:00,입금,40145.76523518662,763900.1011546786,,온라인,False
TXN_00001116,ACC_000132,2024-02-16 11:00:00,입금,74530.33123474408,580770.9868624732,,온라인,False
TXN_00001117,ACC_000146,2024-02-16 12:00:00,이체,45974.72329592433,749732.0838112778,가맹점_041,부산,False
TXN_00001118,ACC_000014,2024-02-16 13:00:00,출금,113869.66338078392,774651.4897016669,가맹점_065,인천,False
TXN_00001119,ACC_000489,2024-02-16 14:00:00,입금,44348.59729296874,273968.18488604977,,부산,False
TXN_00001120,ACC_000047,2024-02-16 15:00:00,출금,24734.762091146946,958583.094578965,가맹점_178,대구,False
TXN_00001121,ACC_000265,2024-02-16 16:00:00,입금,2647.1959638214776,208591.9045637864,가맹점_174,서울,False
TXN_00001122,ACC_000043,2024-02-16 17:00:00,카드결제,180563.43584394635,755790.1843315943,,온라인,False
TXN_00001123,ACC_000391,2024-02-16 18:00:00,입금,51360.089446235004,433404.37719842215,,부산,False
TXN_00001124,ACC_000464,2024-02-16 19:00:00,입금,102314.07568041928,918294.8378054653,가맹점_103,광주,False
TXN_00001125,ACC_000089,2024-02-16 20:00:00,카드결제,80753.84751487283,464195.1135669785,가맹점_173,온라인,False
TXN_00001126,ACC_000243,2024-02-16 21:00:00,카드결제,21855.263391174427,358488.57810563425,가맹점_027,광주,False
TXN_00001127,ACC_000122,2024-02-16 22:00:00,온라인결제,51656.670999119626,176194.78189984174,,부산,False
TXN_00001128,ACC_000088,2024-02-16 23:00:00,입금,52664.79919914139,933738.9398360561,,온라인,False
TXN_00001129,ACC_000344,2024-02-17 00:00:00,이체,4663.655944066379,997383.4558524343,,온라인,False
TXN_00001130,ACC_000099,2024-02-17 01:00:00,카드결제,43957.55596345389,277426.06870384066,,광주,False
TXN_00001131,ACC_000425,2024-02-17 02:00:00,출금,20742.24121037473,274612.7598892063,가맹점_033,광주,False
TXN_00001132,ACC_000042,2024-02-17 03:00:00,카드결제,13740.909697149598,798561.0705834315,가맹점_133,대구,False
TXN_00001133,ACC_000069,2024-02-17 04:00:00,카드결제,96539.95871250569,616544.3360787778,,서울,False
TXN_00001134,ACC_000426,2024-02-17 05:00:00,카드결제,22831.743273608146,577266.9106325728,가맹점_132,인천,False
TXN_00001135,ACC_000157,2024-02-17 06:00:00,카드결제,64014.743803962745,897511.9463286016,,대구,False
TXN_00001136,ACC_000067,2024-02-17 07:00:00,카드결제,136770.22384746608,479261.6316425624,가맹점_015,온라인,True
TXN_00001137,ACC_000037,2024-02-17 08:00:00,이체,97613.0094349337,880124.7182855464,,대구,False
TXN_00001138,ACC_000134,2024-02-17 09:00:00,이체,85622.21169614329,123121.79579430204,가맹점_156,대구,False
TXN_00001139,ACC_000139,2024-02-17 10:00:00,카드결제,6608.7511837664,71249.51928727119,,부산,False
TXN_00001140,ACC_000167,2024-02-17 11:00:00,이체,12721.952272862121,589656.4855320264,,인천,False
TXN_00001141,ACC_000110,2024-02-17 12:00:00,카드결제,4498.634516418009,138263.91003877757,가맹점_080,광주,False
TXN_00001142,ACC_000132,2024-02-17 13:00:00,온라인결제,24007.017517360142,350965.65150250634,가맹점_106,온라인,False
TXN_00001143,ACC_000178,2024-02-17 14:00:00,이체,120996.61030152188,157348.2752388834,,광주,False
TXN_00001144,ACC_000392,2024-02-17 15:00:00,카드결제,4147.583653603415,594502.5157242316,,광주,False
TXN_00001145,ACC_000138,2024-02-17 16:00:00,이체,85374.25079233243,100582.58071651282,가맹점_161,광주,False
TXN_00001146,ACC_000487,2024-02-17 17:00:00,입금,21395.89108297211,934856.0064699498,,서울,False
TXN_00001147,ACC_000475,2024-02-17 18:00:00,입금,2525.8027742379913,109421.33191852942,,서울,False
TXN_00001148,ACC_000469,2024-02-17 19:00:00,입금,27473.67315231184,615873.4426780412,가맹점_001,인천,False
TXN_00001149,ACC_000136,2024-02-17 20:00:00,온라인결제,143602.97092061347,355196.8048116252,,온라인,False
TXN_00001150,ACC_000467,2024-02-17 21:00:00,입금,165748.59229350075,704891.9456771031,,인천,False
TXN_00001151,ACC_000127,2024-02-17 22:00:00,이체,241527.6816755898,548485.5032730189,,대구,False
TXN_00001152,ACC_000367,2024-02-17 23:00:00,온라인결제,112135.90145619163,268804.4614785564,,광주,False
TXN_00001153,ACC_000378,2024-02-18 00:00:00,온라인결제,3281.147158897562,434753.8811031575,,인천,False
TXN_00001154,ACC_000256,2024-02-18 01:00:00,온라인결제,66160.1226515393,290600.1223422443,가맹점_084,인천,False
TXN_00001155,ACC_000249,2024-02-18 02:00:00,카드결제,16771.358619561197,797245.1007738209,,온라인,False
TXN_00001156,ACC_000104,2024-02-18 03:00:00,온라인결제,242096.838342971,12517.931019068617,,광주,False
TXN_00001157,ACC_000265,2024-02-18 04:00:00,카드결제,59638.49699153262,91399.89932593351,가맹점_192,부산,False
TXN_00001158,ACC_000106,2024-02-18 05:00:00,입금,31257.257492550656,312525.9199587741,가맹점_074,부산,False
TXN_00001159,ACC_000047,2024-02-18 06:00:00,온라인결제,6051.229762781202,473877.9511241994,,인천,False
TXN_00001160,ACC_000153,2024-02-18 07:00:00,카드결제,91081.1883431375,362976.0985200865,,부산,False
TXN_00001161,ACC_000303,2024-02-18 08:00:00,온라인결제,3089.8007292417356,812983.7717457718,,온라인,False
TXN_00001162,ACC_000212,2024-02-18 09:00:00,온라인결제,24558.853645696916,233856.5379327998,,광주,False
TXN_00001163,ACC_000345,2024-02-18 10:00:00,이체,10000.54773199258,44439.506962775435,,부산,False
TXN_00001164,ACC_000216,2024-02-18 11:00:00,온라인결제,29736.6713278302,17786.830847884015,가맹점_148,대구,False
TXN_00001165,ACC_000269,2024-02-18 12:00:00,카드결제,66019.63932007142,355280.3671123445,,대구,False
TXN_00001166,ACC_000355,2024-02-18 13:00:00,이체,8909.054251740079,196749.95321604417,가맹점_189,인천,False
TXN_00001167,ACC_000273,2024-02-18 14:00:00,이체,24247.36596828883,528929.03007396,가맹점_134,부산,False
TXN_00001168,ACC_000063,2024-02-18 15:00:00,출금,17103.197665852167,801687.8504004739,,부산,False
TXN_00001169,ACC_000053,2024-02-18 16:00:00,카드결제,2643.1195950097904,369615.1578737257,가맹점_015,광주,False
TXN_00001170,ACC_000344,2024-02-18 17:00:00,온라인결제,51167.60860648876,391119.01649564586,가맹점_008,인천,False
TXN_00001171,ACC_000050,2024-02-18 18:00:00,입금,80405.701506424,712830.9841189025,,온라인,False
TXN_00001172,ACC_000215,2024-02-18 19:00:00,온라인결제,29966.4288527466,294079.9678380408,,대구,False
TXN_00001173,ACC_000476,2024-02-18 20:00:00,온라인결제,27648.1593198352,602768.197723059,가맹점_196,광주,False
TXN_00001174,ACC_000301,2024-02-18 21:00:00,이체,27226.300090428664,827375.8692206821,,온라인,False
TXN_00001175,ACC_000349,2024-02-18 22:00:00,카드결제,19818.67519617103,154641.661331384,,광주,False
TXN_00001176,ACC_000232,2024-02-18 23:00:00,출금,86153.69465962597,720751.6427611831,,대구,False
TXN_00001177,ACC_000225,2024-02-19 00:00:00,출금,68842.93308710876,495137.1121076944,,서울,False
TXN_00001178,ACC_000341,2024-02-19 01:00:00,출금,5766.989061394544,834899.4006715212,가맹점_066,인천,False
TXN_00001179,ACC_000165,2024-02-19 02:00:00,출금,66841.78343079652,807502.4010809324,가맹점_151,부산,False
TXN_00001180,ACC_000337,2024-02-19 03:00:00,출금,3406.277046348682,462152.3496556974,,광주,False
TXN_00001181,ACC_000180,2024-02-19 04:00:00,이체,106546.95211193881,636950.7794853816,,온라인,False
TXN_00001182,ACC_000086,2024-02-19 05:00:00,온라인결제,70856.04901617132,994953.7951858501,,광주,False
TXN_00001183,ACC_000461,2024-02-19 06:00:00,온라인결제,18257.282079975997,800193.9964394176,,부산,False
TXN_00001184,ACC_000177,2024-02-19 07:00:00,온라인결제,10508.715919763763,139452.09253153935,,온라인,True
TXN_00001185,ACC_000089,2024-02-19 08:00:00,온라인결제,16201.438833675242,414380.21896417055,,대구,True
TXN_00001186,ACC_000226,2024-02-19 09:00:00,입금,31448.556798796224,68875.13354149832,가맹점_129,부산,False
TXN_00001187,ACC_000092,2024-02-19 10:00:00,이체,3367.2804288310326,497341.872083917,가맹점_121,온라인,False
TXN_00001188,ACC_000396,2024-02-19 11:00:00,온라인결제,34852.11315854785,735630.0294938502,,인천,False
TXN_00001189,ACC_000042,2024-02-19 12:00:00,이체,1878.867733643428,981225.4530709772,,서울,False
TXN_00001190,ACC_000321,2024-02-19 13:00:00,온라인결제,32151.009088004117,970456.8293044235,,온라인,False
TXN_00001191,ACC_000203,2024-02-19 14:00:00,카드결제,16570.32656761038,727975.8115035179,가맹점_035,광주,False
TXN_00001192,ACC_000412,2024-02-19 15:00:00,카드결제,162655.29216947404,296355.4263002851,,인천,False
TXN_00001193,ACC_000225,2024-02-19 16:00:00,이체,19466.63125038657,831706.6143966919,,서울,False
TXN_00001194,ACC_000207,2024-02-19 17:00:00,이체,42379.61552696577,944021.2686130226,,인천,False
TXN_00001195,ACC_000322,2024-02-19 18:00:00,출금,52653.7399261226,103449.64484768904,가맹점_140,광주,False
TXN_00001196,ACC_000229,2024-02-19 19:00:00,온라인결제,27574.216589904743,572697.1156823663,,인천,False
TXN_00001197,ACC_000295,2024-02-19 20:00:00,카드결제,50994.78892835135,51895.12585141198,가맹점_004,인천,False
TXN_00001198,ACC_000223,2024-02-19 21:00:00,카드결제,10291.658869928038,266916.7925240823,가맹점_162,부산,False
TXN_00001199,ACC_000203,2024-02-19 22:00:00,입금,112963.28086025904,692361.8397354302,,온라인,False
TXN_00001200,ACC_000082,2024-02-19 23:00:00,이체,47419.43364863044,401005.1042986122,가맹점_017,서울,False
TXN_00001201,ACC_000006,2024-02-20 00:00:00,온라인결제,5431.217281528386,433337.96099479706,,부산,False
TXN_00001202,ACC_000450,2024-02-20 01:00:00,출금,53303.25561640026,528165.1170275622,,광주,False
TXN_00001203,ACC_000245,2024-02-20 02:00:00,출금,10728.219221878388,510934.7616129145,가맹점_109,부산,False
TXN_00001204,ACC_000278,2024-02-20 03:00:00,이체,84287.34112972705,973349.0215720079,,광주,False
TXN_00001205,ACC_000435,2024-02-20 04:00:00,온라인결제,23282.649411695424,883435.5131717509,가맹점_159,대구,False
TXN_00001206,ACC_000051,2024-02-20 05:00:00,출금,15993.07444501974,156603.7920348321,,온라인,False
TXN_00001207,ACC_000473,2024-02-20 06:00:00,입금,15024.611723622564,792955.205109341,가맹점_099,부산,False
TXN_00001208,ACC_000098,2024-02-20 07:00:00,출금,20224.137119839907,32449.680061976018,가맹점_022,대구,False
TXN_00001209,ACC_000414,2024-02-20 08:00:00,온라인결제,54860.203701192426,615777.6659346473,가맹점_140,온라인,False
TXN_00001210,ACC_000431,2024-02-20 09:00:00,입금,40123.77055001253,923474.2701214948,가맹점_038,대구,False
TXN_00001211,ACC_000422,2024-02-20 10:00:00,온라인결제,31799.92020082999,21656.936719714027,,온라인,False
TXN_00001212,ACC_000346,2024-02-20 11:00:00,카드결제,16933.929713806396,867038.9694628573,가맹점_076,부산,False
TXN_00001213,ACC_000196,2024-02-20 12:00:00,이체,39544.24427185776,63892.841578496504,가맹점_109,부산,False
TXN_00001214,ACC_000061,2024-02-20 13:00:00,입금,45416.91420210254,887571.8117303159,가맹점_013,인천,False
TXN_00001215,ACC_000278,2024-02-20 14:00:00,온라인결제,82253.20585176702,884315.5379558065,,광주,False
TXN_00001216,ACC_000279,2024-02-20 15:00:00,입금,9650.63710224959,379179.05683342,,온라인,False
TXN_00001217,ACC_000201,2024-02-20 16:00:00,출금,40731.31788390847,185184.8221636343,가맹점_046,부산,False
TXN_00001218,ACC_000272,2024-02-20 17:00:00,온라인결제,4423.95660744737,924698.0157367631,가맹점_078,대구,False
TXN_00001219,ACC_000060,2024-02-20 18:00:00,온라인결제,29249.39068966401,705288.2032474907,가맹점_100,대구,False
TXN_00001220,ACC_000235,2024-02-20 19:00:00,입금,97245.9204779504,64787.20444035435,가맹점_145,부산,False
TXN_00001221,ACC_000471,2024-02-20 20:00:00,온라인결제,103604.93147995064,377362.7972792185,가맹점_065,인천,False
TXN_00001222,ACC_000063,2024-02-20 21:00:00,카드결제,82303.04034849216,807979.0632098247,,인천,False
TXN_00001223,ACC_000030,2024-02-20 22:00:00,출금,5054.494287904908,782299.8666354986,,인천,False
TXN_00001224,ACC_000329,2024-02-20 23:00:00,온라인결제,6437.915643803203,567848.6762629132,가맹점_178,온라인,False
TXN_00001225,ACC_000160,2024-02-21 00:00:00,입금,282453.65428043116,79798.95555905126,,대구,False
TXN_00001226,ACC_000135,2024-02-21 01:00:00,출금,158159.69427582985,547292.1336473926,,서울,False
TXN_00001227,ACC_000318,2024-02-21 02:00:00,입금,21918.240471320598,448522.5588004478,,온라인,False
TXN_00001228,ACC_000245,2024-02-21 03:00:00,이체,15572.964459766788,244468.74896184757,,인천,False
TXN_00001229,ACC_000169,2024-02-21 04:00:00,출금,28415.73484028906,172014.4515007027,,부산,False
TXN_00001230,ACC_000085,2024-02-21 05:00:00,입금,169955.53721636182,900628.7266589891,,서울,False
TXN_00001231,ACC_000337,2024-02-21 06:00:00,출금,62990.3052234564,879411.4366200938,,부산,False
TXN_00001232,ACC_000353,2024-02-21 07:00:00,온라인결제,15305.695761407484,783622.2527429274,,인천,False
TXN_00001233,ACC_000093,2024-02-21 08:00:00,출금,19622.51117749416,138625.18689963056,,대구,False
TXN_00001234,ACC_000365,2024-02-21 09:00:00,이체,32623.789861096713,549888.226428423,가맹점_150,온라인,False
TXN_00001235,ACC_000160,2024-02-21 10:00:00,카드결제,3634.0986674068204,345170.73235226417,,광주,False
TXN_00001236,ACC_000162,2024-02-21 11:00:00,카드결제,60877.807805680925,66297.85318112835,,대구,False
TXN_00001237,ACC_000339,2024-02-21 12:00:00,출금,14355.72171489892,487905.5017063583,,인천,False
TXN_00001238,ACC_000268,2024-02-21 13:00:00,이체,26423.12735951869,378145.16009125585,가맹점_186,온라인,False
TXN_00001239,ACC_000161,2024-02-21 14:00:00,이체,45401.00697945679,363486.8686182645,,광주,False
TXN_00001240,ACC_000115,2024-02-21 15:00:00,입금,33289.11638678867,221099.089802405,가맹점_079,인천,False
TXN_00001241,ACC_000102,2024-02-21 16:00:00,온라인결제,8304.407540967275,62387.15573240017,,서울,False
TXN_00001242,ACC_000182,2024-02-21 17:00:00,입금,17028.453857210658,755822.7884251695,,대구,False
TXN_00001243,ACC_000078,2024-02-21 18:00:00,이체,2554.224446105518,927710.5672621997,,인천,False
TXN_00001244,ACC_000438,2024-02-21 19:00:00,이체,100570.00691146127,534586.1407823507,가맹점_046,광주,False
TXN_00001245,ACC_000075,2024-02-21 20:00:00,입금,15466.889088401098,727572.7515651252,가맹점_133,인천,False
TXN_00001246,ACC_000268,2024-02-21 21:00:00,입금,64906.262629492085,949030.8151593292,,광주,False
TXN_00001247,ACC_000300,2024-02-21 22:00:00,출금,77923.46754183159,244405.59196870882,,대구,False
TXN_00001248,ACC_000339,2024-02-21 23:00:00,카드결제,60460.01610994163,110718.65459190423,가맹점_147,온라인,False
TXN_00001249,ACC_000161,2024-02-22 00:00:00,입금,13993.840759387538,97185.54927320566,가맹점_040,광주,False
TXN_00001250,ACC_000176,2024-02-22 01:00:00,카드결제,11130.335397421395,202442.91533848847,가맹점_178,부산,False
TXN_00001251,ACC_000366,2024-02-22 02:00:00,출금,12059.660065584967,77059.15746841984,,인천,False
TXN_00001252,ACC_000183,2024-02-22 03:00:00,카드결제,60147.15604650755,262133.07577652,가맹점_145,광주,False
TXN_00001253,ACC_000147,2024-02-22 04:00:00,온라인결제,159054.99159008218,30707.399366706857,가맹점_137,광주,False
TXN_00001254,ACC_000301,2024-02-22 05:00:00,이체,61877.88052376023,965489.7927147408,,광주,False
TXN_00001255,ACC_000149,2024-02-22 06:00:00,카드결제,494191.0157175545,496881.93527167744,,대구,False
TXN_00001256,ACC_000290,2024-02-22 07:00:00,출금,39410.01148345758,437577.8094143986,,온라인,False
TXN_00001257,ACC_000456,2024-02-22 08:00:00,이체,50263.64083074255,85763.71369872849,가맹점_117,온라인,False
TXN_00001258,ACC_000445,2024-02-22 09:00:00,카드결제,133373.30717552395,704228.6793041038,가맹점_043,광주,False
TXN_00001259,ACC_000114,2024-02-22 10:00:00,입금,125406.28541520952,597291.5101126268,,인천,False
TXN_00001260,ACC_000426,2024-02-22 11:00:00,카드결제,120155.85055408644,684720.3264914745,,온라인,False
TXN_00001261,ACC_000119,2024-02-22 12:00:00,이체,28043.562556468023,495016.0610412744,가맹점_116,부산,False
TXN_00001262,ACC_000033,2024-02-22 13:00:00,출금,10946.470383782882,712294.2657538566,가맹점_123,서울,False
TXN_00001263,ACC_000451,2024-02-22 14:00:00,온라인결제,45588.38858161756,888601.3385477187,,온라인,False
TXN_00001264,ACC_000479,2024-02-22 15:00:00,카드결제,27878.68075457957,744046.9574697682,,인천,False
TXN_00001265,ACC_000112,2024-02-22 16:00:00,출금,69148.97741159685,351019.58528491575,가맹점_198,서울,False
TXN_00001266,ACC_000064,2024-02-22 17:00:00,입금,59175.55960050834,433232.2776048694,,온라인,False
TXN_00001267,ACC_000379,2024-02-22 18:00:00,출금,48292.851064504706,40153.21160201934,가맹점_052,부산,False
TXN_00001268,ACC_000132,2024-02-22 19:00:00,온라인결제,20384.547438395704,199393.8803714934,가맹점_007,광주,False
TXN_00001269,ACC_000162,2024-02-22 20:00:00,이체,64800.053934491974,728364.4750948907,,온라인,False
TXN_00001270,ACC_000264,2024-02-22 21:00:00,출금,107509.09003848299,765022.401551393,,인천,False
TXN_00001271,ACC_000068,2024-02-22 22:00:00,온라인결제,28201.49580529723,182765.28934287527,가맹점_159,부산,False
TXN_00001272,ACC_000328,2024-02-22 23:00:00,입금,77322.64833078922,298234.7529684364,가맹점_037,광주,False
TXN_00001273,ACC_000063,2024-02-23 00:00:00,출금,18454.98559303629,287810.90590256144,,광주,False
TXN_00001274,ACC_000103,2024-02-23 01:00:00,입금,64645.38511078407,198528.94373751283,가맹점_031,광주,False
TXN_00001275,ACC_000387,2024-02-23 02:00:00,이체,78162.07433483693,705175.8721627534,가맹점_117,온라인,False
TXN_00001276,ACC_000297,2024-02-23 03:00:00,출금,188608.55212691007,449472.21494676423,,온라인,False
TXN_00001277,ACC_000177,2024-02-23 04:00:00,온라인결제,14353.296123207429,12534.645766078767,,대구,False
TXN_00001278,ACC_000229,2024-02-23 05:00:00,입금,25938.54144318319,517381.3400735787,가맹점_184,온라인,False
TXN_00001279,ACC_000200,2024-02-23 06:00:00,입금,56630.721346546234,155172.38043244663,,광주,False
TXN_00001280,ACC_000236,2024-02-23 07:00:00,온라인결제,102851.47729811419,612716.9769263817,,광주,False
TXN_00001281,ACC_000179,2024-02-23 08:00:00,온라인결제,34188.56213286601,878760.1895554502,,대구,False
TXN_00001282,ACC_000242,2024-02-23 09:00:00,카드결제,27368.752632289943,635876.8298237711,,광주,False
TXN_00001283,ACC_000016,2024-02-23 10:00:00,출금,71003.28672552115,599514.107702975,,온라인,False
TXN_00001284,ACC_000386,2024-02-23 11:00:00,출금,25016.44750947053,18263.807647111553,가맹점_075,부산,False
TXN_00001285,ACC_000401,2024-02-23 12:00:00,출금,96372.85077626377,216471.51734208904,,대구,False
